Period,Open,High,Low,Close
1975-10-17,837.850000,841.230000,824.460000,832.180000
1975-10-16,837.220000,851.460000,833.600000,837.850000
1975-10-15,835.250000,843.910000,828.010000,837.220000
1975-10-14,837.770000,852.410000,830.130000,835.250000
1975-10-13,823.910000,838.950000,818.480000,837.770000
1975-10-10,824.540000,832.570000,817.140000,823.910000
1975-10-09,823.910000,834.930000,817.300000,824.540000
1975-10-08,816.510000,829.350000,809.820000,823.910000
1975-10-07,819.660000,821.790000,806.120000,816.510000
1975-10-06,813.210000,826.830000,811.320000,819.660000
1975-10-03,794.710000,816.120000,794.710000,813.210000
1975-10-02,784.160000,799.280000,781.720000,794.550000
1975-10-01,793.880000,799.350000,780.540000,784.160000
1975-09-30,804.440000,804.440000,789.660000,793.880000
1975-09-29,818.600000,820.560000,803.430000,805.230000
1975-09-26,820.240000,827.280000,811.330000,818.600000
1975-09-25,826.190000,828.850000,812.890000,820.240000
1975-09-24,820.240000,836.830000,820.240000,826.190000
1975-09-23,820.400000,824.310000,807.960000,819.850000
1975-09-22,829.790000,835.650000,817.580000,820.400000
1975-09-19,816.720000,834.720000,816.720000,829.790000
1975-09-18,799.050000,817.190000,797.640000,814.610000
1975-09-17,795.130000,804.520000,792.010000,799.050000
1975-09-16,803.190000,809.760000,792.790000,795.130000
1975-09-15,809.230000,811.250000,799.050000,803.190000
1975-09-12,812.660000,823.690000,806.630000,809.230000
1975-09-11,817.660000,820.320000,808.120000,812.660000
1975-09-10,825.330000,825.330000,809.530000,817.660000
1975-09-09,840.110000,849.030000,826.580000,827.750000
1975-09-08,835.970000,843.950000,830.180000,840.110000
1975-09-05,838.310000,843.630000,830.260000,835.970000
1975-09-04,832.290000,843.550000,827.210000,838.310000
1975-09-03,823.690000,834.640000,815.940000,832.290000
1975-09-02,835.340000,840.190000,821.260000,823.690000
1975-08-29,829.470000,844.020000,828.690000,835.340000
1975-08-28,809.920000,831.590000,809.920000,829.470000
1975-08-27,803.110000,809.610000,797.090000,807.200000
1975-08-26,812.340000,815.550000,799.980000,803.110000
1975-08-25,804.760000,817.430000,803.190000,812.340000
1975-08-22,791.690000,806.950000,789.970000,804.760000
1975-08-21,793.260000,801.310000,785.750000,791.690000
1975-08-20,805.460000,805.460000,789.580000,793.260000
1975-08-19,822.750000,824.230000,806.560000,808.510000
1975-08-18,825.640000,833.310000,819.380000,822.750000
1975-08-15,817.040000,830.730000,814.060000,825.640000
1975-08-14,820.560000,824.080000,812.730000,817.040000
1975-08-13,828.540000,831.200000,817.430000,820.560000
1975-08-12,823.760000,838.630000,823.290000,828.540000
1975-08-11,817.740000,825.330000,809.920000,823.760000
1975-08-08,815.790000,826.190000,812.660000,817.740000
1975-08-07,813.670000,824.860000,809.840000,815.790000
1975-08-06,810.150000,820.400000,804.600000,813.670000
1975-08-05,818.050000,824.940000,806.950000,810.150000
1975-08-04,826.500000,826.810000,813.520000,818.050000
1975-08-01,831.510000,833.780000,822.200000,826.500000
1975-07-31,831.660000,843.090000,828.770000,831.510000
1975-07-30,824.860000,837.690000,819.150000,831.660000
1975-07-29,827.830000,840.740000,820.320000,824.860000
1975-07-28,834.090000,836.910000,821.960000,827.830000
1975-07-25,840.270000,846.920000,829.400000,834.090000
1975-07-24,836.670000,847.780000,829.240000,840.270000
1975-07-23,846.760000,853.410000,834.640000,836.670000
1975-07-22,854.740000,854.970000,838.700000,846.760000
1975-07-21,862.410000,867.880000,852.000000,854.740000
1975-07-18,864.280000,867.020000,854.270000,862.410000
1975-07-17,872.110000,877.350000,858.730000,864.280000
1975-07-16,881.810000,888.530000,868.590000,872.110000
1975-07-15,875.860000,888.850000,874.140000,881.810000
1975-07-14,871.090000,880.710000,865.220000,875.860000
1975-07-11,871.870000,881.490000,862.800000,871.090000
1975-07-10,871.870000,884.460000,868.190000,871.870000
1975-07-09,858.650000,875.000000,858.650000,871.870000
1975-07-08,861.080000,863.970000,850.520000,857.790000
1975-07-07,871.790000,873.360000,859.040000,861.080000
1975-07-03,870.380000,877.420000,863.500000,871.790000
1975-07-02,876.250000,876.250000,861.620000,870.380000
1975-07-01,878.990000,884.860000,869.600000,877.420000
1975-06-30,873.120000,884.620000,867.960000,878.990000
1975-06-27,874.140000,880.480000,867.180000,873.120000
1975-06-26,872.730000,883.370000,866.550000,874.140000
1975-06-25,869.060000,878.050000,861.940000,872.730000
1975-06-24,864.830000,878.440000,861.000000,869.060000
1975-06-23,855.440000,867.100000,846.920000,864.830000
1975-06-20,847.860000,864.670000,847.860000,855.440000
1975-06-19,827.830000,848.640000,826.110000,845.350000
1975-06-18,828.610000,834.010000,818.990000,827.830000
1975-06-17,834.560000,843.090000,824.000000,828.610000
1975-06-16,824.470000,837.770000,821.340000,834.560000
1975-06-13,819.310000,829.010000,811.230000,824.470000
1975-06-12,824.550000,831.430000,815.390000,819.310000
1975-06-11,822.120000,833.540000,819.850000,824.550000
1975-06-10,829.080000,829.080000,813.750000,822.120000
1975-06-09,839.640000,844.490000,827.990000,830.100000
1975-06-06,842.150000,849.730000,833.150000,839.640000
1975-06-05,839.960000,845.040000,829.940000,842.150000
1975-06-04,846.140000,850.830000,834.170000,839.960000
1975-06-03,846.610000,855.440000,839.570000,846.140000
1975-06-02,835.730000,853.490000,835.730000,846.610000
1975-05-30,817.430000,836.200000,817.430000,832.290000
1975-05-29,817.040000,823.530000,808.120000,815.000000
1975-05-28,826.110000,832.840000,812.810000,817.040000
1975-05-27,831.900000,837.530000,820.090000,826.110000
1975-05-23,818.910000,835.500000,818.280000,831.900000
1975-05-22,818.680000,828.540000,807.960000,818.910000
1975-05-21,830.260000,830.260000,815.240000,818.680000
1975-05-20,837.690000,843.790000,827.520000,830.490000
1975-05-19,837.610000,843.710000,823.220000,837.690000
1975-05-16,848.800000,849.030000,831.350000,837.610000
1975-05-15,858.730000,868.580000,847.150000,848.800000
1975-05-14,850.130000,866.000000,846.840000,858.730000
1975-05-13,847.470000,857.870000,840.190000,850.130000
1975-05-12,850.130000,857.320000,841.990000,847.470000
1975-05-09,840.500000,856.770000,839.410000,850.130000
1975-05-08,836.440000,845.200000,828.070000,840.500000
1975-05-07,834.720000,842.690000,822.670000,836.440000
1975-05-06,855.600000,860.060000,832.680000,834.720000
1975-05-05,848.480000,860.060000,839.720000,855.600000
1975-05-02,832.210000,853.250000,832.210000,848.480000
1975-05-01,821.340000,837.220000,817.820000,830.960000
1975-04-30,803.040000,823.220000,796.930000,821.340000
1975-04-29,810.000000,817.040000,797.790000,803.040000
1975-04-28,811.800000,820.560000,803.500000,810.000000
1975-04-25,803.660000,819.770000,800.770000,811.800000
1975-04-24,802.490000,810.150000,792.320000,803.660000
1975-04-23,814.140000,815.940000,798.970000,802.490000
1975-04-22,815.860000,828.930000,811.170000,814.140000
1975-04-21,808.430000,821.570000,803.740000,815.860000
1975-04-18,819.460000,822.120000,802.250000,808.430000
1975-04-17,815.710000,835.180000,813.750000,819.460000
1975-04-16,815.080000,819.770000,800.300000,815.710000
1975-04-15,806.950000,822.430000,801.310000,815.080000
1975-04-14,790.830000,811.480000,790.830000,806.950000
1975-04-11,781.290000,792.940000,775.810000,789.500000
1975-04-10,769.400000,788.250000,769.400000,781.290000
1975-04-09,749.220000,771.040000,748.440000,767.990000
1975-04-08,742.880000,755.380000,741.000000,749.220000
1975-04-07,747.260000,749.840000,736.620000,742.880000
1975-04-04,752.190000,755.400000,740.690000,747.260000
1975-04-03,760.560000,763.220000,749.060000,752.190000
1975-04-02,761.580000,770.960000,754.770000,760.560000
1975-04-01,768.150000,771.120000,756.490000,761.580000
1975-03-31,770.260000,779.720000,764.390000,768.150000
1975-03-27,766.190000,778.630000,763.450000,770.260000
1975-03-26,750.940000,769.970000,750.940000,766.190000
1975-03-25,743.430000,753.290000,731.460000,747.890000
1975-03-24,752.500000,752.500000,737.480000,743.430000
1975-03-21,764.000000,768.930000,753.130000,763.060000
1975-03-20,769.480000,779.650000,758.290000,764.000000
1975-03-19,776.830000,776.830000,761.190000,769.480000
1975-03-18,786.530000,796.930000,776.600000,779.410000
1975-03-17,773.470000,789.420000,771.350000,786.530000
1975-03-14,762.980000,779.570000,761.810000,773.470000
1975-03-13,763.690000,766.970000,752.580000,762.980000
1975-03-12,770.890000,774.330000,756.730000,763.690000
1975-03-11,776.130000,784.730000,765.640000,770.890000
1975-03-10,770.100000,779.410000,761.580000,776.130000
1975-03-07,761.810000,775.660000,759.620000,770.100000
1975-03-06,761.810000,764.710000,761.810000,761.810000
1975-03-05,757.740000,766.970000,745.540000,752.820000
1975-03-04,753.830000,773.230000,753.830000,757.740000
1975-03-03,739.050000,756.490000,737.640000,753.130000
1975-02-28,731.150000,741.940000,724.500000,739.050000
1975-02-27,728.100000,738.500000,725.130000,731.150000
1975-02-26,719.180000,731.770000,713.700000,728.100000
1975-02-25,732.790000,732.790000,714.570000,719.180000
1975-02-24,749.770000,750.160000,733.490000,736.940000
1975-02-21,745.380000,757.350000,742.490000,749.770000
1975-02-20,736.390000,749.530000,731.380000,745.380000
1975-02-19,731.300000,740.610000,721.920000,736.390000
1975-02-18,734.200000,742.100000,722.390000,731.300000
1975-02-14,726.920000,739.520000,719.810000,734.200000
1975-02-13,718.480000,738.270000,718.480000,726.920000
1975-02-12,707.600000,716.830000,700.640000,715.030000
1975-02-11,708.390000,711.670000,697.830000,707.600000
1975-02-10,711.910000,717.850000,702.750000,708.390000
1975-02-07,714.170000,715.970000,697.510000,711.910000
1975-02-06,717.850000,731.540000,710.810000,714.170000
1975-02-05,708.070000,721.450000,699.780000,717.850000
1975-02-04,711.440000,713.470000,695.240000,708.070000
1975-02-03,703.690000,717.620000,696.500000,711.440000
1975-01-31,696.420000,709.560000,690.160000,703.690000
1975-01-30,705.960000,717.300000,693.130000,696.420000
1975-01-29,694.770000,712.220000,686.950000,705.960000
1975-01-28,692.660000,705.100000,689.690000,694.770000
1975-01-27,678.430000,698.690000,678.430000,692.660000
1975-01-24,656.760000,671.460000,652.690000,666.610000
1975-01-23,652.610000,666.610000,647.450000,656.760000
1975-01-22,641.900000,654.020000,634.390000,652.610000
1975-01-21,647.450000,656.600000,637.910000,641.900000
1975-01-20,644.630000,650.190000,635.090000,647.450000
1975-01-17,655.740000,657.700000,641.900000,644.630000
1975-01-16,653.390000,660.120000,648.080000,655.740000
1975-01-15,648.700000,657.150000,640.250000,653.390000
1975-01-14,654.180000,657.930000,644.010000,648.700000
1975-01-13,658.790000,669.270000,651.360000,654.180000
1975-01-10,650.110000,666.690000,650.110000,658.790000
1975-01-09,635.400000,646.900000,627.580000,645.260000
1975-01-08,641.190000,646.280000,632.120000,635.400000
1975-01-07,637.200000,645.420000,630.240000,641.190000
1975-01-06,634.540000,646.430000,631.880000,637.200000
1975-01-03,632.040000,642.600000,623.670000,634.540000
1975-01-02,619.130000,637.120000,619.130000,632.040000
1974-12-31,603.250000,619.840000,602.860000,616.240000
1974-12-30,602.160000,607.240000,595.040000,603.250000
1974-12-27,604.740000,608.260000,597.470000,602.160000
1974-12-26,598.400000,610.370000,597.070000,604.740000
1974-12-24,589.640000,602.160000,589.570000,598.400000
1974-12-23,598.480000,598.950000,583.700000,589.640000
1974-12-20,604.430000,607.010000,594.490000,598.480000
1974-12-19,603.490000,611.000000,596.210000,604.430000
1974-12-18,597.620000,610.840000,597.620000,603.490000
1974-12-17,586.830000,599.420000,582.450000,597.540000
1974-12-16,592.770000,598.090000,584.250000,586.830000
1974-12-13,596.370000,602.000000,586.670000,592.770000
1974-12-12,595.350000,604.270000,586.670000,596.370000
1974-12-11,593.870000,606.150000,589.170000,595.350000
1974-12-10,582.210000,602.080000,582.210000,593.870000
1974-12-09,577.600000,587.140000,570.010000,579.940000
1974-12-06,587.060000,588.000000,572.120000,577.600000
1974-12-05,598.640000,604.110000,585.110000,587.060000
1974-12-04,596.610000,606.770000,592.070000,598.640000
1974-12-03,603.020000,603.330000,590.820000,596.610000
1974-12-02,616.080000,616.080000,599.580000,603.020000
1974-11-29,619.290000,623.900000,610.920000,618.660000
1974-11-27,617.260000,633.450000,612.640000,619.290000
1974-11-26,611.940000,625.080000,606.850000,617.260000
1974-11-25,615.300000,620.700000,604.430000,611.940000
1974-11-22,609.590000,625.310000,609.590000,615.300000
1974-11-21,609.590000,616.550000,599.810000,608.570000
1974-11-20,614.050000,622.810000,605.760000,609.590000
1974-11-19,624.920000,627.420000,609.750000,614.050000
1974-11-18,641.110000,641.110000,621.710000,624.920000
1974-11-15,658.400000,660.040000,642.600000,647.610000
1974-11-14,659.180000,671.310000,635.550000,658.400000
1974-11-13,659.180000,666.220000,647.290000,659.180000
1974-11-12,672.640000,675.060000,656.450000,659.180000
1974-11-11,667.160000,675.690000,660.510000,672.640000
1974-11-08,671.930000,676.550000,661.530000,667.160000
1974-11-07,669.120000,681.790000,660.750000,671.930000
1974-11-06,674.750000,692.820000,666.070000,669.120000
1974-11-05,657.230000,676.630000,651.830000,674.750000
1974-11-04,664.190000,664.190000,647.370000,657.230000
1974-11-01,665.520000,673.030000,655.740000,665.280000
1974-10-31,673.030000,685.620000,659.180000,665.520000
1974-10-30,659.340000,681.400000,655.190000,673.030000
1974-10-29,638.770000,661.530000,638.770000,659.340000
1974-10-28,636.190000,639.630000,624.060000,633.840000
1974-10-25,636.260000,648.000000,629.930000,636.190000
1974-10-24,643.850000,643.850000,624.300000,636.260000
1974-10-23,660.510000,660.510000,637.830000,645.030000
1974-10-22,669.820000,680.070000,658.560000,662.860000
1974-10-21,654.880000,674.120000,645.650000,669.820000
1974-10-18,651.440000,669.510000,646.040000,654.880000
1974-10-17,642.290000,657.310000,635.480000,651.440000
1974-10-16,658.400000,660.510000,636.970000,642.290000
1974-10-15,673.500000,679.210000,652.380000,658.400000
1974-10-14,659.730000,689.300000,659.730000,673.500000
1974-10-11,648.080000,665.910000,638.140000,658.170000
1974-10-10,634.000000,664.030000,634.000000,648.080000
1974-10-09,602.630000,633.370000,591.910000,631.020000
1974-10-08,607.560000,615.930000,596.210000,602.630000
1974-10-07,587.770000,610.450000,587.770000,607.560000
1974-10-04,587.610000,593.710000,573.220000,584.560000
1974-10-03,600.750000,600.750000,582.210000,587.610000
1974-10-02,604.820000,613.890000,596.840000,601.530000
1974-10-01,607.870000,613.270000,589.570000,604.820000
1974-09-30,619.370000,619.370000,598.800000,607.870000
1974-09-27,637.980000,643.620000,619.370000,621.950000
1974-09-26,648.390000,648.390000,633.600000,637.980000
1974-09-25,654.100000,671.460000,643.770000,649.950000
1974-09-24,662.080000,662.080000,648.780000,654.100000
1974-09-23,670.760000,678.190000,657.780000,663.720000
1974-09-20,674.050000,680.540000,659.340000,670.760000
1974-09-19,659.340000,679.830000,659.340000,674.050000
1974-09-18,648.780000,654.570000,635.090000,651.910000
1974-09-17,642.760000,662.160000,642.760000,648.780000
1974-09-16,627.190000,645.890000,617.730000,639.790000
1974-09-13,641.740000,643.770000,624.370000,627.190000
1974-09-12,654.720000,655.040000,637.440000,641.740000
1974-09-11,658.170000,665.600000,650.580000,654.720000
1974-09-10,662.940000,669.510000,652.220000,658.170000
1974-09-09,676.710000,676.710000,660.590000,662.940000
1974-09-06,670.760000,685.000000,663.560000,677.880000
1974-09-05,649.950000,673.500000,649.950000,670.760000
1974-09-04,657.460000,657.460000,638.380000,648.000000
1974-09-03,678.580000,686.480000,662.230000,663.330000
1974-08-30,661.140000,681.710000,661.140000,678.580000
1974-08-29,666.610000,669.510000,651.600000,656.840000
1974-08-28,671.540000,681.790000,663.560000,666.610000
1974-08-27,688.130000,690.860000,668.020000,671.540000
1974-08-26,686.800000,697.120000,671.460000,688.130000
1974-08-23,704.630000,710.730000,683.900000,686.800000
1974-08-22,711.590000,713.940000,694.150000,704.630000
1974-08-21,726.850000,730.050000,709.250000,711.590000
1974-08-20,721.840000,736.310000,717.460000,726.850000
1974-08-19,731.150000,731.150000,715.350000,721.840000
1974-08-16,737.880000,744.450000,728.650000,731.540000
1974-08-15,740.540000,749.140000,732.240000,737.880000
1974-08-14,755.010000,755.010000,735.370000,740.540000
1974-08-13,767.290000,768.540000,750.550000,756.440000
1974-08-12,777.300000,780.040000,762.830000,767.290000
1974-08-09,784.890000,787.470000,771.900000,777.300000
1974-08-08,797.560000,803.430000,779.020000,784.890000
1974-08-07,773.780000,798.890000,770.810000,797.560000
1974-08-06,766.970000,790.990000,766.970000,773.780000
1974-08-05,752.580000,768.460000,747.970000,760.400000
1974-08-02,751.100000,758.450000,745.310000,752.580000
1974-08-01,757.430000,764.160000,745.620000,751.100000
1974-07-31,765.570000,767.440000,754.380000,757.430000
1974-07-30,770.890000,775.030000,758.840000,765.570000
1974-07-29,780.740000,780.740000,764.550000,770.890000
1974-07-26,795.680000,798.030000,781.520000,784.570000
1974-07-25,805.770000,807.650000,790.050000,795.680000
1974-07-24,797.720000,809.760000,791.540000,805.770000
1974-07-23,790.360000,805.620000,789.820000,797.720000
1974-07-22,787.940000,795.530000,779.490000,790.360000
1974-07-19,789.190000,796.620000,780.430000,787.940000
1974-07-18,784.970000,803.040000,781.450000,789.190000
1974-07-17,775.970000,788.560000,765.800000,784.970000
1974-07-16,785.200000,785.200000,771.820000,775.970000
1974-07-15,787.230000,800.920000,777.850000,786.610000
1974-07-12,770.030000,790.680000,770.030000,787.230000
1974-07-11,762.120000,769.760000,753.130000,759.620000
1974-07-10,772.290000,779.180000,759.540000,762.120000
1974-07-09,770.570000,782.850000,764.630000,772.290000
1974-07-08,788.410000,788.410000,765.330000,770.570000
1974-07-05,792.870000,796.310000,786.220000,791.770000
1974-07-03,790.680000,798.580000,785.120000,792.870000
1974-07-02,806.240000,808.750000,788.250000,790.680000
1974-07-01,802.410000,811.950000,797.480000,806.240000
1974-06-28,803.660000,808.200000,796.460000,802.410000
1974-06-27,816.960000,817.270000,800.770000,803.660000
1974-06-26,828.850000,830.410000,815.470000,816.960000
1974-06-25,817.660000,832.530000,817.660000,828.850000
1974-06-24,815.390000,822.430000,808.900000,816.330000
1974-06-21,820.790000,822.590000,810.150000,815.390000
1974-06-20,826.110000,831.200000,818.130000,820.790000
1974-06-19,830.260000,833.540000,821.260000,826.110000
1974-06-18,833.230000,838.550000,826.500000,830.260000
1974-06-17,843.090000,843.240000,829.470000,833.230000
1974-06-14,850.670000,850.670000,837.840000,843.090000
1974-06-13,848.560000,861.000000,843.790000,852.080000
1974-06-12,852.080000,853.800000,837.920000,848.560000
1974-06-11,859.670000,865.540000,848.090000,852.080000
1974-06-10,853.720000,864.600000,846.140000,859.670000
1974-06-07,845.590000,863.270000,845.590000,853.720000
1974-06-06,830.180000,847.540000,824.080000,845.350000
1974-06-05,828.690000,839.410000,819.230000,830.180000
1974-06-04,821.810000,837.060000,821.810000,828.690000
1974-06-03,802.170000,822.360000,799.830000,821.260000
1974-05-31,803.580000,808.040000,792.320000,802.170000
1974-05-30,795.370000,808.280000,788.800000,803.580000
1974-05-29,814.300000,817.270000,793.020000,795.370000
1974-05-28,816.650000,824.550000,809.140000,814.300000
1974-05-24,806.240000,824.310000,806.240000,816.650000
1974-05-23,802.570000,811.330000,796.150000,805.230000
1974-05-22,809.530000,818.840000,800.140000,802.570000
1974-05-21,812.420000,822.670000,803.040000,809.530000
1974-05-20,818.840000,826.190000,807.490000,812.420000
1974-05-17,833.310000,833.310000,813.750000,818.840000
1974-05-16,846.060000,853.410000,833.150000,835.340000
1974-05-15,847.860000,853.020000,839.250000,846.060000
1974-05-14,845.590000,856.070000,842.300000,847.860000
1974-05-13,850.440000,854.820000,838.700000,845.590000
1974-05-10,865.770000,870.380000,846.840000,850.440000
1974-05-09,850.990000,870.070000,849.190000,865.770000
1974-05-08,847.150000,856.930000,843.010000,850.990000
1974-05-07,844.880000,855.840000,840.500000,847.150000
1974-05-06,845.900000,847.470000,834.320000,844.880000
1974-05-03,851.060000,852.780000,839.880000,845.900000
1974-05-02,853.880000,865.850000,845.900000,851.060000
1974-05-01,836.750000,861.080000,832.770000,853.880000
1974-04-30,835.420000,844.490000,829.630000,836.750000
1974-04-29,834.640000,839.800000,824.700000,835.420000
1974-04-26,827.680000,841.290000,823.220000,834.640000
1974-04-25,832.370000,835.110000,818.680000,827.680000
1974-04-24,845.980000,847.230000,828.220000,832.370000
1974-04-23,858.570000,859.510000,843.550000,845.980000
1974-04-22,859.900000,864.280000,852.390000,858.570000
1974-04-19,868.900000,868.900000,856.150000,859.900000
1974-04-18,867.410000,875.940000,862.640000,869.920000
1974-04-17,861.230000,874.450000,856.380000,867.410000
1974-04-16,845.740000,863.580000,845.740000,861.230000
1974-04-15,844.810000,852.000000,839.330000,843.790000
1974-04-11,843.710000,849.970000,837.770000,844.810000
1974-04-10,846.840000,855.520000,840.270000,843.710000
1974-04-09,839.960000,852.550000,836.120000,846.840000
1974-04-08,847.230000,847.230000,834.250000,839.960000
1974-04-05,858.570000,858.570000,842.460000,847.540000
1974-04-04,858.030000,865.460000,852.320000,858.890000
1974-04-03,846.610000,860.450000,844.650000,858.030000
1974-04-02,843.480000,853.180000,839.170000,846.610000
1974-04-01,846.680000,856.380000,839.720000,843.480000
1974-03-29,854.350000,858.570000,842.380000,846.680000
1974-03-28,867.180000,867.180000,850.590000,854.350000
1974-03-27,883.680000,887.830000,869.760000,871.170000
1974-03-26,881.020000,890.180000,875.160000,883.680000
1974-03-25,878.130000,884.780000,866.790000,881.020000
1974-03-22,875.470000,884.310000,868.430000,878.130000
1974-03-21,872.340000,887.120000,870.230000,875.470000
1974-03-20,867.570000,878.600000,863.030000,872.340000
1974-03-19,874.220000,875.700000,861.860000,867.570000
1974-03-18,887.830000,889.860000,870.380000,874.220000
1974-03-15,889.780000,893.380000,878.680000,887.830000
1974-03-14,891.660000,904.020000,885.170000,889.780000
1974-03-13,887.120000,900.810000,881.880000,891.660000
1974-03-12,888.450000,895.570000,877.500000,887.120000
1974-03-11,878.050000,893.300000,865.930000,888.450000
1974-03-08,869.060000,880.940000,858.810000,878.050000
1974-03-07,879.850000,880.240000,865.070000,869.060000
1974-03-06,872.420000,885.250000,866.470000,879.850000
1974-03-05,860.400000,880.400000,860.400000,872.420000
1974-03-04,851.920000,854.970000,841.760000,853.180000
1974-03-01,860.530000,861.620000,845.900000,851.920000
1974-02-28,863.420000,868.190000,851.850000,860.530000
1974-02-27,859.510000,871.400000,855.760000,863.420000
1974-02-26,851.380000,861.780000,843.090000,859.510000
1974-02-25,855.990000,859.200000,843.790000,851.380000
1974-02-22,846.840000,862.410000,843.010000,855.990000
1974-02-21,831.040000,849.660000,830.180000,846.840000
1974-02-20,819.540000,834.870000,814.220000,831.040000
1974-02-19,820.320000,840.500000,816.650000,819.540000
1974-02-15,809.920000,825.720000,808.120000,820.320000
1974-02-14,806.870000,816.570000,802.170000,809.920000
1974-02-13,806.630000,816.180000,803.040000,806.870000
1974-02-12,803.900000,811.720000,795.680000,806.630000
1974-02-11,820.400000,821.260000,802.240000,803.900000
1974-02-08,828.460000,831.900000,817.820000,820.400000
1974-02-07,824.620000,833.930000,819.380000,828.460000
1974-02-06,820.640000,831.350000,817.510000,824.620000
1974-02-05,821.500000,829.870000,811.950000,820.640000
1974-02-04,838.630000,838.630000,816.490000,821.500000
1974-02-01,855.550000,856.550000,838.020000,843.940000
1974-01-31,862.320000,868.850000,852.010000,855.550000
1974-01-30,853.090000,869.770000,853.090000,862.320000
1974-01-29,853.010000,858.860000,844.480000,852.320000
1974-01-28,859.390000,862.160000,847.320000,853.010000
1974-01-25,863.080000,869.160000,850.710000,859.390000
1974-01-24,871.000000,875.850000,853.470000,863.080000
1974-01-23,863.470000,878.690000,859.010000,871.000000
1974-01-22,854.630000,871.620000,850.710000,863.470000
1974-01-21,855.470000,858.860000,835.790000,854.630000
1974-01-18,872.160000,873.150000,850.860000,855.470000
1974-01-17,856.320000,878.540000,856.320000,872.160000
1974-01-16,846.400000,861.160000,842.480000,856.090000
1974-01-15,840.180000,855.780000,834.640000,846.400000
1974-01-14,841.480000,855.630000,833.260000,840.180000
1974-01-11,823.110000,847.630000,819.880000,841.480000
1974-01-10,834.790000,845.170000,816.570000,823.110000
1974-01-09,853.010000,853.010000,831.410000,834.790000
1974-01-08,876.850000,880.770000,857.700000,861.780000
1974-01-07,880.230000,883.990000,866.310000,876.850000
1974-01-04,880.690000,890.380000,868.080000,880.230000
1974-01-03,858.860000,886.690000,858.860000,880.690000
1974-01-02,850.860000,859.160000,841.410000,855.320000
1973-12-31,848.020000,857.090000,836.180000,850.860000
1973-12-28,851.010000,857.630000,839.940000,848.020000
1973-12-27,839.020000,858.930000,839.020000,851.010000
1973-12-26,820.190000,844.100000,820.190000,837.560000
1973-12-24,818.730000,820.730000,805.730000,814.810000
1973-12-21,828.110000,830.720000,809.810000,818.730000
1973-12-20,829.570000,841.640000,820.500000,828.110000
1973-12-19,829.490000,847.860000,820.960000,829.570000
1973-12-18,811.120000,834.720000,807.120000,829.490000
1973-12-17,815.650000,821.420000,804.200000,811.120000
1973-12-14,800.430000,823.570000,793.510000,815.650000
1973-12-13,810.730000,821.570000,794.430000,800.430000
1973-12-12,828.640000,828.640000,805.270000,810.730000
1973-12-11,851.140000,861.090000,830.800000,834.180000
1973-12-10,838.050000,857.310000,829.170000,851.140000
1973-12-07,815.470000,846.630000,815.470000,838.050000
1973-12-06,788.310000,816.680000,786.500000,814.120000
1973-12-05,803.210000,806.820000,783.560000,788.310000
1973-12-04,806.520000,817.730000,795.680000,803.210000
1973-12-03,820.510000,820.510000,798.310000,806.520000
1973-11-30,835.110000,836.020000,819.390000,822.250000
1973-11-29,839.780000,846.930000,824.280000,835.110000
1973-11-28,817.730000,843.470000,814.800000,839.780000
1973-11-27,824.950000,833.160000,810.360000,817.730000
1973-11-26,844.150000,844.150000,816.600000,824.950000
1973-11-23,854.980000,861.450000,847.460000,854.000000
1973-11-21,844.900000,869.210000,839.780000,854.980000
1973-11-20,862.430000,862.430000,836.170000,844.900000
1973-11-19,889.750000,889.750000,860.780000,862.660000
1973-11-16,874.550000,905.100000,869.210000,891.330000
1973-11-15,869.880000,886.820000,859.270000,874.550000
1973-11-14,891.030000,899.530000,865.370000,869.880000
1973-11-13,897.650000,902.470000,876.880000,891.030000
1973-11-12,908.410000,910.820000,885.540000,897.650000
1973-11-09,932.650000,932.950000,902.920000,908.410000
1973-11-08,923.920000,946.790000,923.920000,932.650000
1973-11-07,913.080000,929.640000,909.690000,920.080000
1973-11-06,919.400000,933.770000,909.690000,913.080000
1973-11-05,932.870000,932.870000,912.550000,919.400000
1973-11-02,948.830000,951.310000,929.110000,935.280000
1973-11-01,956.580000,963.800000,941.830000,948.830000
1973-10-31,968.540000,973.130000,951.310000,956.580000
1973-10-30,984.800000,985.930000,963.650000,968.540000
1973-10-29,987.060000,997.590000,979.980000,984.800000
1973-10-26,974.490000,992.620000,972.610000,987.060000
1973-10-25,971.850000,981.260000,957.100000,974.490000
1973-10-24,966.510000,977.500000,960.790000,971.850000
1973-10-23,960.570000,976.440000,944.460000,966.510000
1973-10-22,963.730000,970.420000,951.080000,960.570000
1973-10-19,959.740000,974.040000,954.550000,963.730000
1973-10-18,962.520000,974.340000,950.110000,959.740000
1973-10-17,967.410000,976.670000,956.350000,962.520000
1973-10-16,967.040000,971.630000,951.760000,967.410000
1973-10-15,977.800000,977.800000,960.190000,967.040000
1973-10-12,976.070000,991.800000,972.000000,978.630000
1973-10-11,960.570000,981.190000,957.710000,976.070000
1973-10-10,974.190000,980.280000,953.790000,960.570000
1973-10-09,977.650000,984.650000,964.630000,974.190000
1973-10-08,971.250000,983.220000,955.820000,977.650000
1973-10-05,955.900000,975.920000,950.780000,971.250000
1973-10-04,964.550000,969.300000,949.500000,955.900000
1973-10-03,956.800000,971.780000,952.140000,964.550000
1973-10-02,948.830000,961.540000,943.930000,956.800000
