Period,Open,High,Low,Close
1998-03-03,5814.100000,5850.000000,5789.500000,5807.700000
1998-03-02,5767.300000,5846.900000,5747.100000,5820.600000
1998-02-27,5767.500000,5821.800000,5741.800000,5767.300000
1998-02-26,5757.500000,5784.500000,5706.300000,5764.800000
1998-02-25,5666.700000,5745.100000,5651.000000,5745.100000
1998-02-24,5592.300000,5653.700000,5584.900000,5651.000000
1998-02-23,5749.400000,5793.200000,5696.300000,5702.800000
1998-02-20,5707.100000,5744.700000,5691.500000,5718.500000
1998-02-19,5707.100000,5744.700000,5691.500000,5718.500000
1998-02-18,5712.300000,5741.300000,5688.000000,5723.400000
1998-02-17,5612.200000,5709.500000,5612.200000,5709.500000
1998-02-16,5580.500000,5634.300000,5578.500000,5619.900000
1998-02-13,5549.100000,5582.300000,5530.800000,5582.300000
1998-02-12,5611.400000,5616.600000,5538.600000,5552.500000
1998-02-11,5622.500000,5646.700000,5591.300000,5607.900000
1998-02-10,5595.300000,5630.300000,5586.800000,5613.300000
1998-02-09,5630.500000,5650.200000,5590.300000,5600.900000
1998-02-06,5601.900000,5629.700000,5556.200000,5629.700000
1998-02-05,5595.200000,5675.100000,5577.800000,5606.400000
1998-02-04,5605.600000,5612.800000,5570.600000,5595.800000
1998-02-03,5599.000000,5612.800000,5574.100000,5612.800000
1998-02-02,5589.900000,5616.100000,5569.600000,5599.000000
1998-01-30,5423.600000,5458.500000,5389.500000,5458.500000
1998-01-29,5375.000000,5434.100000,5364.300000,5422.400000
1998-01-28,5328.100000,5415.300000,5328.100000,5372.600000
1998-01-27,5241.400000,5338.900000,5241.400000,5326.300000
1998-01-26,5184.400000,5244.400000,5179.500000,5237.200000
1998-01-23,5254.600000,5254.600000,5172.800000,5181.400000
1998-01-22,5261.300000,5262.900000,5215.900000,5253.100000
1998-01-21,5278.200000,5297.300000,5230.600000,5272.300000
1998-01-20,5270.000000,5298.600000,5250.600000,5278.200000
1998-01-19,5273.700000,5313.600000,5265.700000,5273.600000
1998-01-16,5168.700000,5277.200000,5168.700000,5263.100000
1998-01-15,5104.700000,5167.900000,5099.600000,5165.800000
1998-01-14,5094.900000,5135.800000,5094.900000,5106.900000
1998-01-13,5078.000000,5110.200000,5074.300000,5083.900000
1998-01-12,5093.400000,5093.400000,4988.300000,5068.800000
1998-01-09,5230.100000,5230.100000,5125.400000,5138.300000
1998-01-08,5232.100000,5296.400000,5220.000000,5237.100000
1998-01-07,5246.200000,5265.600000,5218.200000,5224.100000
1998-01-06,5258.500000,5271.400000,5220.800000,5264.400000
1998-01-05,5191.500000,5262.500000,5182.800000,5262.500000
1998-01-02,5136.000000,5203.800000,5136.000000,5193.500000
1997-12-31,5133.100000,5182.300000,5133.100000,5135.500000
1997-12-30,5114.200000,5144.800000,5114.200000,5132.300000
1997-12-29,5011.100000,5112.500000,5008.700000,5112.400000
1997-12-24,5048.500000,5048.500000,5004.600000,5013.900000
1997-12-23,5019.600000,5055.000000,5018.900000,5049.800000
1997-12-22,5013.300000,5048.100000,5004.500000,5018.200000
1997-12-19,5163.600000,5163.600000,4985.700000,5020.200000
1997-12-18,5192.800000,5219.300000,5148.500000,5168.300000
1997-12-17,5203.400000,5247.600000,5183.100000,5190.800000
1997-12-16,5124.100000,5210.600000,5124.100000,5203.400000
1997-12-15,5048.200000,5121.900000,5048.200000,5121.800000
1997-12-12,5037.400000,5069.600000,5036.500000,5045.200000
1997-12-11,5118.500000,5130.700000,4999.600000,5035.900000
1997-12-10,5163.100000,5177.100000,5098.500000,5130.700000
1997-12-09,5184.300000,5200.400000,5155.300000,5177.100000
1997-12-08,5143.200000,5223.500000,5143.200000,5187.400000
1997-12-05,5081.000000,5178.500000,5047.900000,5142.900000
1997-12-04,4978.300000,5082.300000,4970.700000,5082.300000
1997-12-03,4974.900000,4988.100000,4951.100000,4970.700000
1997-12-02,4935.300000,4980.100000,4935.300000,4977.600000
1997-12-01,4871.700000,4932.000000,4859.800000,4921.800000
1997-11-28,4889.600000,4889.800000,4831.800000,4831.800000
1997-11-27,4891.300000,4913.600000,4880.700000,4889.000000
1997-11-26,4863.500000,4907.300000,4863.500000,4891.200000
1997-11-25,4898.600000,4917.200000,4854.800000,4863.500000
1997-11-24,4977.700000,4985.800000,4883.600000,4898.600000
1997-11-21,4915.900000,4985.800000,4915.900000,4985.800000
1997-11-20,4832.200000,4921.400000,4826.000000,4908.400000
1997-11-19,4821.800000,4850.300000,4786.100000,4830.100000
1997-11-18,4858.900000,4858.900000,4827.300000,4845.400000
1997-11-17,4762.400000,4891.800000,4741.800000,4867.000000
1997-11-14,4713.300000,4801.300000,4713.300000,4741.800000
1997-11-13,4726.400000,4740.300000,4697.500000,4711.000000
1997-11-12,4777.100000,4793.700000,4680.400000,4720.400000
1997-11-11,4824.400000,4824.700000,4755.000000,4793.700000
1997-11-10,4770.200000,4828.300000,4764.300000,4806.800000
1997-11-07,4850.800000,4850.800000,4699.600000,4764.300000
1997-11-06,4909.200000,4910.000000,4841.200000,4863.800000
1997-11-05,4902.600000,4947.600000,4863.300000,4908.300000
1997-11-04,4928.000000,4930.200000,4879.100000,4897.400000
1997-11-03,4877.000000,4944.600000,4842.300000,4906.400000
1997-10-31,4813.100000,4860.600000,4763.400000,4842.300000
1997-10-30,4845.700000,4845.700000,4707.300000,4801.900000
1997-10-29,4755.400000,4917.400000,4755.400000,4871.800000
1997-10-28,4840.700000,4840.700000,4382.800000,4755.400000
1997-10-27,4970.200000,4970.200000,4840.700000,4840.700000
1997-10-24,4991.500000,5103.200000,4960.200000,4970.200000
1997-10-23,5148.800000,5148.800000,4926.700000,4991.500000
1997-10-22,5225.900000,5257.600000,5125.500000,5148.800000
1997-10-21,5211.000000,5257.500000,5211.000000,5225.900000
1997-10-20,5271.100000,5271.100000,5152.300000,5211.000000
1997-10-17,5255.600000,5277.500000,5248.200000,5271.100000
1997-10-16,5288.900000,5292.700000,5270.500000,5287.900000
1997-10-15,5276.200000,5276.200000,5222.400000,5263.700000
1997-10-14,5295.700000,5302.900000,5272.000000,5298.900000
1997-10-13,5252.300000,5301.000000,5252.300000,5300.100000
1997-10-10,5224.700000,5227.300000,5186.700000,5227.300000
1997-10-09,5246.900000,5255.900000,5166.100000,5217.800000
1997-10-08,5325.400000,5366.500000,5235.100000,5262.100000
1997-10-07,5307.100000,5340.500000,5285.100000,5305.600000
1997-10-06,5309.300000,5309.300000,5268.000000,5300.000000
1997-10-03,5293.900000,5333.900000,5274.200000,5330.800000
1997-10-02,5356.500000,5367.300000,5283.000000,5296.100000
1997-10-01,5241.400000,5320.100000,5240.800000,5317.100000
1997-09-30,5226.000000,5269.200000,5209.000000,5244.200000
1997-09-29,5221.300000,5244.300000,5202.600000,5220.300000
1997-09-26,5101.500000,5244.300000,5101.500000,5226.300000
1997-09-25,5069.000000,5072.100000,5058.000000,5065.500000
1997-09-24,5026.900000,5077.200000,5026.600000,5077.200000
1997-09-23,5079.800000,5095.100000,5025.600000,5027.500000
1997-09-22,5019.000000,5077.800000,5014.800000,5075.700000
1997-09-19,5061.600000,5064.300000,5023.800000,5023.800000
1997-09-18,4994.500000,5057.800000,4993.600000,5046.200000
1997-09-17,5025.400000,5035.300000,5002.300000,5013.100000
1997-09-16,4892.800000,4977.300000,4876.800000,4976.400000
1997-09-15,4876.300000,4902.900000,4864.600000,4902.900000
1997-09-12,4851.200000,4878.000000,4833.900000,4848.200000
1997-09-11,4876.300000,4879.600000,4854.800000,4854.800000
1997-09-10,4952.300000,4964.500000,4905.200000,4905.200000
1997-09-09,4981.200000,4981.900000,4931.600000,4950.500000
1997-09-08,4985.900000,4999.800000,4973.100000,4985.200000
1997-09-05,4984.700000,5028.300000,4984.300000,4994.200000
1997-09-04,4967.800000,4991.300000,4948.700000,4991.300000
1997-09-03,5007.300000,5027.300000,4974.500000,4976.900000
1997-09-02,4872.200000,4954.200000,4872.200000,4952.200000
1997-09-01,4816.600000,4872.700000,4795.300000,4870.200000
1997-08-29,4827.400000,4832.300000,4785.200000,4817.500000
1997-08-28,4921.200000,4922.400000,4835.200000,4845.400000
1997-08-27,4869.500000,4920.300000,4869.500000,4906.900000
1997-08-26,4910.600000,4924.800000,4851.900000,4886.300000
1997-08-22,4969.700000,4969.700000,4867.100000,4901.100000
1997-08-21,4989.100000,4994.100000,4962.500000,4978.000000
1997-08-20,4954.700000,4961.500000,4936.100000,4958.400000
1997-08-19,4875.300000,4918.000000,4875.300000,4914.200000
1997-08-18,4794.000000,4852.600000,4779.300000,4835.000000
1997-08-15,4988.500000,4990.800000,4865.800000,4865.800000
1997-08-14,5012.300000,5031.800000,4990.600000,4991.300000
1997-08-13,5054.000000,5054.000000,4994.800000,5003.600000
1997-08-12,5057.700000,5078.200000,5041.900000,5075.800000
1997-08-11,4974.800000,5051.100000,4966.400000,5031.900000
1997-08-08,5072.600000,5088.400000,5009.400000,5031.300000
1997-08-07,5036.600000,5095.300000,5009.300000,5086.800000
1997-08-06,4965.600000,5027.700000,4965.600000,5026.200000
1997-08-05,4921.700000,4960.600000,4921.700000,4960.600000
1997-08-04,4896.700000,4907.200000,4874.000000,4895.700000
1997-08-01,4914.600000,4936.000000,4886.000000,4899.300000
1997-07-31,4930.800000,4941.700000,4907.400000,4907.500000
1997-07-30,4888.400000,4927.300000,4888.400000,4927.300000
1997-07-29,4858.700000,4895.900000,4856.700000,4876.600000
1997-07-28,4857.400000,4868.300000,4835.300000,4862.600000
1997-07-25,4880.400000,4881.200000,4834.800000,4851.500000
1997-07-24,4875.600000,4897.700000,4855.400000,4862.900000
1997-07-23,4902.100000,4931.500000,4866.900000,4874.500000
1997-07-22,4818.100000,4848.000000,4818.100000,4846.700000
1997-07-21,4858.800000,4858.800000,4794.900000,4805.700000
1997-07-18,4956.800000,4998.100000,4848.300000,4877.200000
1997-07-17,4973.900000,4993.000000,4935.500000,4949.000000
1997-07-16,4909.600000,4991.800000,4909.600000,4964.200000
1997-07-15,4859.700000,4903.200000,4859.700000,4899.300000
1997-07-14,4813.200000,4857.400000,4796.000000,4857.400000
1997-07-11,4765.500000,4800.100000,4765.500000,4799.500000
1997-07-10,4747.100000,4767.800000,4732.700000,4767.800000
1997-07-09,4766.500000,4778.100000,4729.800000,4762.400000
1997-07-08,4798.900000,4799.900000,4751.900000,4758.500000
1997-07-07,4819.000000,4820.000000,4776.400000,4810.700000
1997-07-04,4820.300000,4879.000000,4801.200000,4812.800000
1997-07-03,4692.900000,4863.600000,4688.800000,4831.700000
1997-07-02,4737.500000,4791.100000,4715.900000,4751.400000
1997-07-01,4606.000000,4728.300000,4597.100000,4728.300000
1997-06-30,4645.100000,4662.400000,4603.200000,4604.600000
1997-06-27,4651.300000,4652.000000,4623.100000,4640.300000
1997-06-26,4639.200000,4660.400000,4628.400000,4657.900000
1997-06-25,4623.300000,4640.500000,4622.400000,4640.000000
1997-06-24,4538.300000,4598.600000,4538.300000,4596.300000
1997-06-23,4597.000000,4597.000000,4547.000000,4575.800000
1997-06-20,4672.000000,4672.100000,4593.900000,4593.900000
1997-06-19,4667.000000,4668.900000,4629.100000,4653.700000
1997-06-18,4687.000000,4688.100000,4627.300000,4657.000000
1997-06-17,4746.300000,4758.100000,4669.100000,4682.200000
1997-06-16,4777.200000,4777.200000,4735.500000,4745.100000
1997-06-13,4776.200000,4796.000000,4771.900000,4783.100000
1997-06-12,4715.500000,4759.200000,4711.300000,4757.400000
1997-06-11,4751.500000,4759.300000,4720.900000,4724.800000
1997-06-10,4683.600000,4739.600000,4678.300000,4739.600000
1997-06-09,4653.300000,4686.700000,4653.300000,4686.700000
1997-06-06,4588.000000,4645.000000,4577.500000,4645.000000
1997-06-05,4551.300000,4576.300000,4534.900000,4576.200000
1997-06-04,4563.800000,4585.900000,4553.300000,4557.100000
1997-06-03,4564.000000,4565.600000,4524.200000,4557.800000
1997-06-02,4644.700000,4645.700000,4549.500000,4562.800000
1997-05-30,4677.000000,4684.200000,4595.900000,4621.300000
1997-05-29,4657.800000,4688.300000,4656.300000,4672.300000
1997-05-28,4681.600000,4705.200000,4670.700000,4677.500000
1997-05-27,4661.200000,4692.400000,4661.200000,4681.600000
1997-05-23,4653.700000,4672.700000,4652.100000,4661.800000
1997-05-22,4635.700000,4661.700000,4626.900000,4651.800000
1997-05-21,4616.800000,4653.800000,4616.700000,4642.000000
1997-05-20,4646.000000,4646.200000,4600.400000,4607.500000
1997-05-19,4669.400000,4687.700000,4640.700000,4645.200000
1997-05-16,4688.900000,4723.700000,4686.700000,4693.900000
1997-05-15,4664.700000,4681.200000,4654.400000,4681.200000
1997-05-14,4684.000000,4715.200000,4660.400000,4686.900000
1997-05-13,4685.500000,4720.300000,4676.800000,4691.000000
1997-05-12,4641.800000,4669.600000,4622.900000,4669.600000
1997-05-09,4597.200000,4646.000000,4595.200000,4630.900000
1997-05-08,4521.800000,4580.400000,4517.600000,4580.400000
1997-05-07,4524.400000,4562.000000,4522.500000,4537.500000
1997-05-06,4501.100000,4525.600000,4472.900000,4519.300000
1997-05-02,4430.000000,4468.400000,4423.600000,4455.600000
1997-05-01,4435.900000,4454.400000,4435.900000,4445.000000
1997-04-30,4465.900000,4466.500000,4414.300000,4436.000000
1997-04-29,4402.300000,4433.700000,4395.400000,4433.200000
1997-04-28,4361.600000,4389.700000,4361.200000,4389.700000
1997-04-25,4381.300000,4385.700000,4363.300000,4369.700000
1997-04-24,4380.800000,4400.400000,4378.200000,4388.500000
1997-04-23,4391.500000,4396.100000,4375.900000,4387.700000
1997-04-22,4319.400000,4346.700000,4319.200000,4346.100000
1997-04-21,4320.600000,4328.700000,4299.200000,4328.700000
1997-04-18,4293.600000,4310.500000,4293.000000,4310.500000
1997-04-17,4312.300000,4312.300000,4291.500000,4298.900000
1997-04-16,4301.800000,4307.400000,4280.200000,4294.600000
1997-04-15,4275.600000,4289.100000,4260.100000,4286.800000
1997-04-14,4232.900000,4255.800000,4232.900000,4251.700000
1997-04-11,4318.300000,4335.100000,4269.600000,4270.700000
1997-04-10,4287.900000,4313.200000,4278.700000,4313.200000
1997-04-09,4288.300000,4301.500000,4287.800000,4292.300000
1997-04-08,4279.900000,4279.900000,4259.600000,4269.300000
1997-04-07,4255.300000,4273.100000,4254.800000,4271.700000
1997-04-04,4222.600000,4247.600000,4222.000000,4236.600000
1997-04-03,4213.300000,4233.200000,4207.500000,4214.600000
1997-04-02,4263.200000,4266.200000,4219.000000,4236.600000
1997-04-01,4205.100000,4248.100000,4200.500000,4248.100000
1997-03-27,4303.900000,4331.400000,4303.900000,4312.900000
1997-03-26,4261.100000,4320.200000,4261.100000,4301.500000
1997-03-25,4247.400000,4272.100000,4240.600000,4270.700000
1997-03-24,4260.400000,4265.600000,4214.300000,4214.800000
1997-03-21,4260.600000,4273.900000,4242.400000,4254.800000
1997-03-20,4323.100000,4323.100000,4251.500000,4258.100000
1997-03-19,4348.700000,4371.400000,4331.400000,4332.200000
1997-03-18,4378.300000,4378.300000,4340.100000,4356.800000
1997-03-17,4406.500000,4408.100000,4372.000000,4373.300000
1997-03-14,4351.200000,4424.300000,4351.000000,4424.300000
1997-03-13,4409.400000,4412.300000,4394.000000,4397.700000
1997-03-12,4432.400000,4442.300000,4419.200000,4422.500000
1997-03-11,4465.200000,4466.300000,4443.000000,4444.300000
1997-03-10,4421.600000,4440.800000,4421.600000,4437.400000
1997-03-07,4402.700000,4420.700000,4391.400000,4420.300000
1997-03-06,4385.800000,4402.700000,4382.000000,4399.300000
1997-03-05,4345.500000,4367.300000,4338.800000,4360.100000
1997-03-04,4322.100000,4359.100000,4321.800000,4357.700000
1997-03-03,4293.400000,4307.100000,4287.300000,4307.100000
1997-02-28,4340.400000,4340.400000,4299.900000,4308.300000
1997-02-27,4326.400000,4339.200000,4326.200000,4339.200000
1997-02-26,4351.400000,4355.100000,4316.800000,4329.300000
1997-02-25,4346.300000,4357.900000,4344.500000,4344.700000
1997-02-24,4327.500000,4333.100000,4315.800000,4331.100000
1997-02-21,4335.300000,4349.000000,4312.400000,4336.800000
1997-02-20,4349.800000,4362.400000,4341.800000,4356.100000
1997-02-19,4346.100000,4357.400000,4339.900000,4357.400000
1997-02-18,4331.200000,4350.900000,4331.200000,4332.300000
1997-02-17,4336.300000,4338.400000,4319.100000,4337.800000
1997-02-14,4328.800000,4353.400000,4327.900000,4341.000000
1997-02-13,4315.200000,4329.900000,4315.200000,4327.100000
1997-02-12,4316.400000,4324.300000,4293.600000,4304.300000
1997-02-11,4293.400000,4310.700000,4288.900000,4304.300000
1997-02-10,4304.400000,4330.000000,4302.600000,4307.700000
1997-02-07,4269.100000,4310.100000,4268.600000,4307.800000
1997-02-06,4260.800000,4275.200000,4260.800000,4265.900000
1997-02-05,4263.700000,4286.900000,4262.900000,4281.500000
1997-02-04,4255.600000,4276.300000,4255.600000,4260.900000
1997-02-03,4272.300000,4272.500000,4252.800000,4257.800000
1997-01-31,4252.600000,4275.800000,4242.900000,4275.800000
1997-01-30,4222.600000,4229.700000,4219.700000,4228.400000
1997-01-29,4228.500000,4230.200000,4197.200000,4207.500000
1997-01-28,4206.400000,4238.300000,4191.300000,4237.400000
1997-01-27,4207.000000,4223.900000,4206.000000,4212.000000
1997-01-24,4230.000000,4251.300000,4215.700000,4218.800000
1997-01-23,4214.500000,4227.500000,4203.500000,4219.100000
1997-01-22,4214.500000,4227.500000,4203.500000,4219.100000
1997-01-21,4186.600000,4195.500000,4167.600000,4195.500000
1997-01-20,4216.800000,4217.500000,4184.700000,4194.000000
1997-01-17,4194.300000,4218.400000,4193.400000,4207.700000
1997-01-16,4157.300000,4198.900000,4153.200000,4197.500000
1997-01-15,4190.900000,4191.500000,4147.600000,4158.900000
1997-01-14,4110.900000,4168.200000,4108.800000,4168.200000
1997-01-13,4087.900000,4107.300000,4078.600000,4107.300000
1997-01-10,4096.400000,4096.400000,4036.900000,4056.600000
1997-01-09,4060.400000,4087.000000,4050.500000,4087.000000
1997-01-08,4089.800000,4098.400000,4082.600000,4087.500000
1997-01-07,4103.500000,4105.900000,4076.800000,4078.800000
1997-01-06,4105.200000,4108.000000,4096.200000,4106.500000
1997-01-03,4072.700000,4089.500000,4068.200000,4089.500000
1997-01-02,4079.900000,4095.300000,4057.100000,4057.400000
1996-12-31,4111.600000,4123.200000,4109.100000,4118.500000
1996-12-30,4095.300000,4115.700000,4095.300000,4115.700000
1996-12-27,4096.500000,4102.900000,4088.600000,4091.000000
1996-12-24,4086.300000,4093.100000,4086.300000,4092.500000
1996-12-23,4076.300000,4087.200000,4066.700000,4087.200000
1996-12-20,4096.400000,4100.000000,4069.000000,4077.600000
1996-12-19,4021.300000,4051.300000,4018.200000,4051.300000
1996-12-18,3988.400000,4018.300000,3988.400000,4018.200000
1996-12-17,3978.400000,3990.400000,3970.800000,3979.600000
1996-12-16,3981.100000,3993.800000,3976.600000,3993.800000
1996-12-13,3968.900000,3972.400000,3933.900000,3972.400000
1996-12-12,3987.700000,4009.900000,3983.000000,3990.700000
1996-12-11,4008.800000,4008.800000,3963.800000,3982.500000
1996-12-10,4033.400000,4043.200000,4025.000000,4035.700000
1996-12-09,3988.100000,4011.600000,3987.400000,4011.600000
1996-12-06,3993.500000,3994.400000,3882.700000,3963.000000
1996-12-05,4044.100000,4076.000000,4043.800000,4051.200000
1996-12-04,4055.700000,4055.800000,4038.200000,4045.200000
1996-12-03,4043.400000,4066.700000,4043.400000,4061.500000
1996-12-02,4055.900000,4055.900000,4033.200000,4038.500000
1996-11-29,4051.800000,4067.800000,4051.500000,4058.000000
1996-11-28,4040.200000,4050.200000,4038.000000,4050.200000
1996-11-27,4066.200000,4085.000000,4040.000000,4049.200000
1996-11-26,4092.800000,4094.400000,4068.200000,4068.400000
1996-11-25,4030.700000,4055.300000,4029.500000,4054.600000
1996-11-22,3959.000000,4018.700000,3959.000000,4018.700000
1996-11-21,3961.400000,3966.000000,3947.300000,3953.800000
1996-11-20,3989.000000,3989.000000,3961.300000,3962.800000
1996-11-19,3966.600000,3978.400000,3954.100000,3978.100000
1996-11-18,3960.100000,3966.400000,3952.200000,3962.100000
1996-11-15,3938.100000,3958.400000,3929.600000,3958.200000
1996-11-14,3935.100000,3940.300000,3904.400000,3926.100000
1996-11-13,3934.500000,3939.500000,3922.900000,3926.900000
1996-11-12,3921.800000,3934.300000,3921.000000,3934.300000
1996-11-11,3907.500000,3914.700000,3896.500000,3914.400000
1996-11-08,3907.300000,3923.400000,3906.400000,3910.800000
1996-11-07,3952.900000,3953.000000,3898.200000,3900.400000
1996-11-06,3946.200000,3946.500000,3911.700000,3935.700000
1996-11-05,3921.000000,3930.400000,3911.000000,3921.100000
1996-11-04,3955.800000,3956.200000,3924.700000,3928.100000
1996-11-01,3982.700000,3988.000000,3941.900000,3948.500000
1996-10-31,3952.600000,3979.100000,3951.900000,3979.100000
1996-10-30,4006.800000,4010.800000,3957.700000,3963.900000
1996-10-29,4005.000000,4009.400000,3988.900000,3993.500000
1996-10-28,4020.200000,4037.600000,4020.200000,4025.300000
1996-10-25,3988.000000,4023.300000,3981.800000,4022.400000
1996-10-24,4027.300000,4035.700000,3999.400000,3999.400000
1996-10-23,4059.000000,4060.200000,4019.700000,4028.400000
1996-10-22,4066.300000,4069.500000,4055.900000,4057.200000
1996-10-21,4059.400000,4073.200000,4056.400000,4073.100000
1996-10-18,4054.500000,4061.400000,4048.000000,4053.100000
1996-10-17,4032.900000,4044.300000,4031.100000,4042.100000
1996-10-16,4039.300000,4040.300000,4021.700000,4024.400000
1996-10-15,4050.100000,4063.200000,4043.400000,4050.800000
1996-10-14,4020.600000,4040.000000,4017.000000,4038.700000
1996-10-11,3995.000000,4028.100000,3994.900000,4028.100000
1996-10-10,3999.400000,4009.900000,3981.200000,3994.700000
1996-10-09,4025.500000,4037.900000,4007.200000,4009.300000
1996-10-08,4023.300000,4037.900000,3995.300000,4035.600000
1996-10-07,4042.900000,4046.800000,4030.300000,4031.500000
1996-10-04,3994.600000,4025.100000,3982.200000,4024.800000
1996-10-03,4015.400000,4024.300000,3994.600000,4000.000000
1996-10-02,4004.200000,4016.400000,4001.500000,4015.100000
1996-10-01,3954.700000,3992.200000,3954.700000,3992.200000
1996-09-30,3947.600000,3954.000000,3934.400000,3953.700000
1996-09-27,3936.500000,3954.600000,3936.500000,3946.400000
1996-09-26,3936.400000,3941.800000,3926.200000,3933.200000
1996-09-25,3917.700000,3938.800000,3917.700000,3935.700000
1996-09-24,3926.200000,3933.400000,3904.300000,3910.500000
1996-09-23,3952.000000,3952.300000,3914.900000,3919.700000
1996-09-20,3976.400000,3994.100000,3963.300000,3964.100000
1996-09-19,3950.900000,3987.700000,3950.700000,3974.300000
1996-09-18,3965.400000,3971.300000,3952.000000,3955.700000
1996-09-17,3985.800000,3986.700000,3965.500000,3972.300000
1996-09-16,3976.700000,3980.800000,3972.200000,3977.200000
1996-09-13,3936.900000,3970.500000,3929.000000,3967.900000
1996-09-12,3915.100000,3932.800000,3913.000000,3932.600000
1996-09-11,3914.100000,3914.100000,3899.500000,3905.600000
1996-09-10,3929.400000,3933.600000,3914.100000,3916.100000
1996-09-09,3903.600000,3916.400000,3901.000000,3910.800000
1996-09-06,3872.200000,3893.000000,3856.800000,3893.000000
1996-09-05,3873.100000,3887.600000,3870.200000,3887.200000
1996-09-04,3874.300000,3884.100000,3872.100000,3872.700000
1996-09-03,3877.100000,3877.100000,3835.800000,3855.900000
1996-09-02,3873.700000,3885.300000,3873.700000,3884.400000
1996-08-30,3866.700000,3881.700000,3865.900000,3867.600000
1996-08-29,3915.900000,3921.100000,3883.800000,3885.000000
1996-08-28,3908.600000,3922.100000,3908.600000,3918.700000
1996-08-27,3889.700000,3908.800000,3885.900000,3905.700000
1996-08-23,3907.600000,3911.600000,3896.400000,3907.500000
1996-08-22,3871.000000,3891.900000,3867.000000,3891.100000
1996-08-21,3894.200000,3894.400000,3870.600000,3872.100000
1996-08-20,3867.200000,3884.800000,3866.700000,3883.200000
1996-08-19,3877.100000,3877.900000,3861.200000,3863.700000
1996-08-16,3842.900000,3873.100000,3842.800000,3872.900000
1996-08-15,3837.300000,3843.300000,3831.800000,3837.400000
1996-08-14,3814.400000,3831.700000,3813.100000,3830.300000
1996-08-13,3811.900000,3826.400000,3811.800000,3823.400000
1996-08-12,3796.400000,3811.500000,3792.400000,3803.300000
1996-08-09,3812.600000,3812.700000,3793.900000,3810.700000
1996-08-08,3815.000000,3816.500000,3802.600000,3811.400000
1996-08-07,3794.700000,3815.800000,3794.700000,3811.100000
1996-08-06,3783.100000,3791.400000,3775.400000,3788.400000
1996-08-05,3777.800000,3790.600000,3773.800000,3788.300000
1996-08-02,3750.300000,3770.700000,3734.100000,3770.600000
1996-08-01,3709.300000,3735.100000,3697.700000,3734.400000
1996-07-31,3680.800000,3704.300000,3677.000000,3703.200000
1996-07-30,3666.000000,3677.800000,3661.200000,3668.500000
1996-07-29,3675.500000,3684.400000,3675.000000,3678.800000
1996-07-26,3685.100000,3690.500000,3668.900000,3673.300000
1996-07-25,3672.600000,3686.900000,3670.300000,3684.700000
1996-07-24,3677.600000,3679.100000,3643.700000,3668.800000
1996-07-23,3681.800000,3708.500000,3681.800000,3708.400000
1996-07-22,3706.900000,3707.300000,3672.200000,3681.300000
1996-07-19,3711.500000,3726.900000,3706.700000,3710.500000
1996-07-18,3662.600000,3693.400000,3662.600000,3693.400000
1996-07-17,3648.300000,3668.800000,3645.400000,3658.200000
1996-07-16,3648.200000,3653.000000,3612.600000,3632.300000
1996-07-15,3721.100000,3724.600000,3695.500000,3698.300000
1996-07-12,3737.600000,3745.800000,3715.300000,3728.300000
1996-07-11,3768.900000,3777.200000,3748.900000,3749.000000
1996-07-10,3757.500000,3773.200000,3757.500000,3765.800000
1996-07-09,3744.300000,3757.600000,3744.200000,3752.300000
1996-07-08,3723.600000,3752.100000,3723.300000,3741.500000
1996-07-05,3769.400000,3790.000000,3729.600000,3743.200000
1996-07-04,3719.800000,3760.700000,3717.500000,3760.600000
1996-07-03,3729.300000,3729.400000,3713.700000,3714.100000
1996-07-02,3744.100000,3744.300000,3725.600000,3725.700000
1996-07-01,3710.400000,3725.600000,3708.200000,3725.600000
1996-06-28,3692.800000,3712.600000,3691.300000,3711.000000
1996-06-27,3687.100000,3691.500000,3671.600000,3678.800000
1996-06-26,3687.800000,3696.300000,3685.200000,3695.500000
1996-06-25,3710.200000,3710.300000,3679.100000,3679.500000
1996-06-24,3729.700000,3729.700000,3710.800000,3710.800000
1996-06-21,3726.500000,3738.300000,3722.300000,3722.300000
1996-06-20,3756.100000,3756.500000,3726.900000,3727.500000
1996-06-19,3748.700000,3756.700000,3747.700000,3753.200000
1996-06-18,3763.500000,3764.200000,3752.800000,3756.400000
1996-06-17,3755.900000,3767.700000,3752.100000,3761.500000
1996-06-14,3760.700000,3770.700000,3744.700000,3753.600000
1996-06-13,3763.200000,3766.200000,3753.700000,3761.700000
1996-06-12,3752.900000,3769.200000,3746.000000,3769.200000
1996-06-11,3729.900000,3755.700000,3720.300000,3755.700000
1996-06-10,3726.800000,3737.300000,3719.500000,3728.800000
1996-06-07,3755.300000,3755.500000,3694.800000,3706.800000
1996-06-06,3757.000000,3774.700000,3756.500000,3760.300000
1996-06-05,3759.200000,3760.000000,3745.400000,3753.400000
1996-06-04,3743.900000,3755.200000,3735.200000,3755.200000
1996-06-03,3737.000000,3747.800000,3730.100000,3739.200000
1996-05-31,3753.900000,3766.500000,3745.000000,3747.800000
1996-05-30,3767.000000,3770.700000,3741.000000,3746.700000
1996-05-29,3752.300000,3775.800000,3751.700000,3775.700000
1996-05-28,3755.000000,3770.600000,3755.000000,3760.200000
1996-05-24,3746.800000,3752.200000,3733.000000,3752.100000
1996-05-23,3776.900000,3780.100000,3741.000000,3747.000000
